Date,Time,Open,High,Low,Close,Volume,OI
08/05/1985,00:00,191.48,191.48,187.39,188.32,468260000,0
08/12/1985,00:00,188.32,188.32,186.1,186.1,417430000,0
08/19/1985,00:00,186.1,189.23,186.1,187.17,419910000,0
08/26/1985,00:00,187.17,189.13,186.46,188.63,408240000,0
09/02/1985,00:00,188.63,188.63,186.89,188.24,356220000,0
09/09/1985,00:00,188.24,188.8,182.05,182.91,513450000,0
09/16/1985,00:00,182.91,183.99,180.78,182.05,486000000,0
09/23/1985,00:00,182.05,184.65,179.45,181.29,400890000,0
09/30/1985,00:00,181.3,185.94,181.22,183.22,609800000,0
10/07/1985,00:00,183.22,184.28,181.16,184.28,479140000,0
10/14/1985,00:00,184.31,188.52,184.28,187.04,553940000,0
10/21/1985,00:00,187.04,189.45,186.79,187.52,553580000,0
10/28/1985,00:00,187.52,191.53,186.93,191.53,579780000,0
11/04/1985,00:00,191.45,193.97,190.66,193.72,587600000,0
11/11/1985,00:00,193.72,199.58,193.7,198.11,662100000,0
11/18/1985,00:00,198.11,202.01,197.51,201.52,623700000,0
11/25/1985,00:00,201.52,203.4,200.08,202.17,442570000,0
12/02/1985,00:00,202.17,205.86,200.1,202.99,672900000,0
12/09/1985,00:00,202.99,210.31,202.98,209.94,827400000,0
12/16/1985,00:00,209.94,213.08,209.24,210.94,769600000,0
12/23/1985,00:00,210.57,210.94,206.44,209.61,329810000,0
12/30/1985,00:00,209.61,211.61,208.93,210.88,408630000,0
01/06/1986,00:00,210.88,214.57,204.51,205.96,732210000,0
01/13/1986,00:00,205.96,209.4,205.52,208.43,607600000,0
01/20/1986,00:00,208.43,208.43,202.6,206.43,604040000,0
01/27/1986,00:00,206.43,212.42,206.43,211.78,731200000,0
02/03/1986,00:00,211.78,215.27,210.82,214.56,745800000,0
02/10/1986,00:00,214.56,219.76,214.47,219.76,699700000,0
02/17/1986,00:00,219.76,224.62,219.22,224.62,629500000,0
02/24/1986,00:00,224.58,227.92,222.63,226.92,824100000,0
03/03/1986,00:00,226.92,227.33,222.18,225.57,794000000,0
03/10/1986,00:00,225.57,236.55,225.36,236.55,880900000,0
03/17/1986,00:00,236.55,237.35,233.29,233.34,782600000,0
03/24/1986,00:00,233.34,240.11,232.92,238.97,622700000,0
03/31/1986,00:00,238.97,239.86,228.32,228.69,742600000,0
04/07/1986,00:00,228.69,237.85,226.3,235.97,756600000,0
04/14/1986,00:00,235.97,243.47,235.43,242.38,719200000,0
04/21/1986,00:00,242.38,245.47,240.08,242.29,736200000,0
04/28/1986,00:00,242.29,243.57,234.15,234.79,693000000,0
05/05/1986,00:00,234.79,238.28,233.98,237.85,626900000,0
05/12/1986,00:00,237.85,238.53,232.26,232.76,621800000,0
05/19/1986,00:00,232.76,242.16,232.41,241.35,591040000,0
05/26/1986,00:00,241.35,249.19,241.35,247.35,567700000,0
06/02/1986,00:00,246.04,247.74,242.59,245.67,574100000,0
06/09/1986,00:00,245.67,245.91,238.23,245.73,626000000,0
06/16/1986,00:00,245.73,247.6,242.57,247.58,630300000,0
06/23/1986,00:00,247.58,250.13,244.45,249.6,684100000,0
06/30/1986,00:00,249.6,253.2,249.6,251.79,541100000,0
07/07/1986,00:00,251.79,251.81,239.07,242.22,725900000,0
07/14/1986,00:00,242.22,242.22,233.6,236.36,750100000,0
07/21/1986,00:00,236.36,240.36,235.53,240.22,644800000,0
07/28/1986,00:00,240.2,240.25,233.07,234.91,618000000,0
08/04/1986,00:00,234.91,238.31,231.92,236.88,639300000,0
08/11/1986,00:00,236.88,247.15,236.87,247.15,661000000,0
08/18/1986,00:00,247.15,250.61,245.48,250.19,632000000,0
08/25/1986,00:00,250.19,254.24,247.76,252.93,654700000,0
09/01/1986,00:00,252.93,254.13,247.59,250.47,659800000,0
09/08/1986,00:00,250.47,250.47,228.74,230.67,909200000,0
09/15/1986,00:00,230.67,233.81,228.32,232.21,713900000,0
09/22/1986,00:00,232.2,237.06,230.64,232.23,642900000,0
09/29/1986,00:00,232.23,236.16,228.08,233.71,640300000,0
10/06/1986,00:00,233.71,238.2,233.17,235.48,613550000,0
10/13/1986,00:00,235.52,240.18,234.37,238.84,597090000,0
10/20/1986,00:00,238.84,239.76,234.78,238.26,621400000,0
10/27/1986,00:00,238.22,244.51,236.72,243.98,784900000,0
11/03/1986,00:00,243.97,247.05,243.93,245.77,792200000,0
11/10/1986,00:00,245.75,247.67,241.96,244.5,737000000,0
11/17/1986,00:00,244.5,246.38,235.51,245.86,860700000,0
11/24/1986,00:00,245.86,249.22,245.21,249.22,550930000,0
12/01/1986,00:00,249.22,254.87,245.72,251.17,861000000,0
12/08/1986,00:00,251.16,252.36,247.02,247.35,690000000,0
12/15/1986,00:00,247.31,250.04,244.92,249.73,854100000,0
12/22/1986,00:00,249.73,249.73,245.85,246.92,490570000,0
12/29/1986,00:00,246.9,246.92,241.28,246.45,457080000,0
01/05/1987,00:00,246.45,259.2,246.45,258.73,949600000,0
01/12/1987,00:00,258.72,267.24,257.92,266.28,1040800000,0
01/19/1987,00:00,266.26,280.96,264.0,270.1,1062900000,0
01/26/1987,00:00,270.1,276.85,267.73,274.08,895700000,0
02/02/1987,00:00,274.08,282.26,273.16,280.04,1038700000,0
02/09/1987,00:00,280.04,280.91,273.49,279.7,868800000,0
02/16/1987,00:00,279.7,287.55,279.7,285.48,763300000,0
02/23/1987,00:00,285.48,285.5,279.37,284.2,814500000,0
03/02/1987,00:00,284.17,291.24,282.3,290.66,891300000,0
03/09/1987,00:00,290.66,292.51,287.12,289.89,852500000,0
03/16/1987,00:00,289.88,298.17,286.64,298.17,910400000,0
03/23/1987,00:00,298.16,302.72,296.06,296.13,930700000,0
03/30/1987,00:00,296.1,301.3,286.69,300.41,959200000,0
04/06/1987,00:00,300.46,303.65,290.94,292.49,889700000,0
04/13/1987,00:00,292.48,293.36,275.67,286.91,835300000,0
04/20/1987,00:00,286.91,293.46,281.18,281.52,868200000,0
04/27/1987,00:00,281.52,290.08,276.22,288.03,919600000,0
05/04/1987,00:00,288.02,296.8,286.39,293.37,906600000,0
05/11/1987,00:00,293.37,298.69,287.11,287.43,862800000,0
05/18/1987,00:00,287.43,287.43,277.01,282.16,857000000,0
05/25/1987,00:00,282.16,292.87,282.16,290.1,631200000,0
06/01/1987,00:00,290.12,295.11,286.93,293.45,736300000,0
06/08/1987,00:00,293.46,302.26,291.55,301.62,812000000,0
06/15/1987,00:00,301.62,306.97,301.62,306.97,888500000,0
06/22/1987,00:00,306.98,310.27,306.32,307.16,850200000,0
06/29/1987,00:00,307.15,308.15,302.53,305.63,619900000,0
07/06/1987,00:00,305.64,309.56,304.23,308.37,930700000,0
07/13/1987,00:00,308.41,314.59,305.49,314.59,961600000,0
07/20/1987,00:00,314.56,314.59,306.1,309.27,851500000,0
07/27/1987,00:00,309.3,318.85,308.61,318.66,910700000,0
08/03/1987,00:00,318.62,324.15,314.51,323.0,971700000,0
08/10/1987,00:00,322.98,336.08,322.95,333.99,1114300000,0
08/17/1987,00:00,333.98,336.37,326.43,335.9,931600000,0
08/24/1987,00:00,335.89,337.89,327.03,327.04,879000000,0
08/31/1987,00:00,327.03,332.18,316.53,316.7,853500000,0
09/07/1987,00:00,316.68,322.45,308.56,321.98,765600000,0
09/14/1987,00:00,322.02,323.81,313.45,314.86,825100000,0
09/21/1987,00:00,314.92,322.01,308.69,320.16,900100000,0
09/28/1987,00:00,320.16,328.94,320.16,328.07,927000000,0
10/05/1987,00:00,328.07,328.57,310.97,311.07,878600000,0
10/12/1987,00:00,311.07,314.53,281.52,282.7,1123900000,0
10/19/1987,00:00,282.7,282.7,216.46,248.22,2299800000,0
10/26/1987,00:00,248.2,254.04,226.26,251.79,1409900000,0
11/02/1987,00:00,251.73,257.21,242.78,250.41,1060590000,0
11/09/1987,00:00,250.41,250.41,237.64,245.64,874050000,0
11/16/1987,00:00,245.69,249.54,235.89,242.0,817160000,0
11/23/1987,00:00,242.0,247.9,240.34,240.34,568820000,0
11/30/1987,00:00,240.27,240.34,221.24,223.92,956630000,0
12/07/1987,00:00,223.98,240.09,223.92,235.32,946040000,0
12/14/1987,00:00,235.3,249.18,235.04,249.16,1064470000,0
12/21/1987,00:00,249.14,253.35,247.01,252.03,666350000,0
12/28/1987,00:00,252.01,252.02,244.19,247.08,562170000,0
01/04/1988,00:00,247.1,261.78,242.95,243.4,933720000,0
01/11/1988,00:00,243.38,253.65,240.46,252.05,817240000,0
01/18/1988,00:00,252.05,253.33,240.17,246.5,775440000,0
01/25/1988,00:00,246.53,257.07,246.5,257.07,968300000,0
02/01/1988,00:00,257.05,258.27,250.34,250.96,960650000,0
02/08/1988,00:00,250.95,258.86,247.82,257.63,897130000,0
02/15/1988,00:00,257.61,261.61,256.57,261.61,643940000,0
02/22/1988,00:00,261.6,267.75,260.88,262.46,955470000,0
02/29/1988,00:00,262.46,268.75,262.46,267.3,1040390000,0
03/07/1988,00:00,267.28,270.76,261.27,264.94,998840000,0
03/14/1988,00:00,264.93,272.64,264.52,271.12,876320000,0
03/21/1988,00:00,271.1,271.12,258.12,258.51,786280000,0
03/28/1988,00:00,258.5,261.59,256.07,258.89,587190000,0
04/04/1988,00:00,258.89,270.22,255.68,269.43,854430000,0
04/11/1988,00:00,269.43,272.05,255.97,259.77,923860000,0
04/18/1988,00:00,259.75,262.38,254.71,260.14,775110000,0
04/25/1988,00:00,260.15,265.09,259.97,261.33,707360000,0
05/02/1988,00:00,261.36,263.7,257.03,257.48,755630000,0
05/09/1988,00:00,257.47,258.3,252.32,256.78,765360000,0
05/16/1988,00:00,256.75,260.2,248.85,253.02,784040000,0
05/23/1988,00:00,253.0,255.34,249.82,253.42,678730000,0
05/30/1988,00:00,253.44,267.43,253.42,266.45,865310000,0
06/06/1988,00:00,266.46,273.21,264.5,271.26,1022070000,0
06/13/1988,00:00,271.28,276.14,268.09,270.68,1008190000,0
06/20/1988,00:00,270.67,276.88,267.52,273.78,854970000,0
06/27/1988,00:00,273.78,273.8,268.85,271.78,1042110000,0
07/04/1988,00:00,271.78,276.36,269.31,270.02,653590000,0
07/11/1988,00:00,270.03,272.06,266.12,272.05,876000000,0
07/18/1988,00:00,271.99,272.05,263.29,263.5,750650000,0
07/25/1988,00:00,263.49,272.02,262.48,272.02,819900000,0
08/01/1988,00:00,272.03,274.2,270.08,271.15,779060000,0
08/08/1988,00:00,271.13,272.47,260.34,262.55,900420000,0
08/15/1988,00:00,262.49,262.76,257.5,260.24,723040000,0
08/22/1988,00:00,260.24,261.13,256.53,259.68,586470000,0
08/29/1988,00:00,259.68,264.9,256.98,264.48,642410000,0
09/05/1988,00:00,264.42,268.26,263.66,266.84,552760000,0
09/12/1988,00:00,266.85,270.81,265.22,270.65,826910000,0
09/19/1988,00:00,270.64,270.65,267.41,269.76,701160000,0
09/26/1988,00:00,269.77,274.87,267.77,271.91,674690000,0
10/03/1988,00:00,271.89,278.07,268.84,278.07,833230000,0
10/10/1988,00:00,278.06,278.69,273.05,275.5,735170000,0
10/17/1988,00:00,275.48,283.66,274.41,283.66,853130000,0
10/24/1988,00:00,283.63,283.95,276.0,278.53,850170000,0
10/31/1988,00:00,278.54,280.37,276.31,276.31,752570000,0
11/07/1988,00:00,276.3,276.31,267.92,267.92,693090000,0
11/14/1988,00:00,267.93,269.25,262.85,266.47,680380000,0
11/21/1988,00:00,266.35,269.56,263.41,267.23,431530000,0
11/28/1988,00:00,267.22,274.36,266.97,271.81,662700000,0
12/05/1988,00:00,274.93,279.01,271.81,277.03,709280000,0
12/12/1988,00:00,277.03,278.82,274.01,276.29,722150000,0
12/19/1988,00:00,276.29,280.45,275.61,277.87,702860000,0
12/26/1988,00:00,277.87,279.78,276.17,277.72,456620000,0
01/02/1989,00:00,277.72,282.06,273.81,280.67,613570000,0
01/09/1989,00:00,280.67,284.63,279.44,283.87,767870000,0
01/16/1989,00:00,283.87,287.9,282.65,286.63,806910000,0
01/23/1989,00:00,287.85,296.08,284.5,293.82,981990000,0
01/30/1989,00:00,293.82,298.33,293.54,296.97,933930000,0
02/06/1989,00:00,296.97,300.57,291.96,292.02,955440000,0
02/13/1989,00:00,292.02,297.12,290.88,296.76,785320000,0
02/20/1989,00:00,296.76,297.04,287.13,287.13,616140000,0
02/27/1989,00:00,287.13,291.18,286.26,291.18,778310000,0
03/06/1989,00:00,291.2,295.62,291.18,292.88,798990000,0
03/13/1989,00:00,292.88,299.99,291.08,292.69,886440000,0
03/20/1989,00:00,292.69,292.69,288.56,288.98,593590000,0
03/27/1989,00:00,288.98,294.96,288.07,294.87,734530000,0
04/03/1989,00:00,294.87,297.62,294.35,297.16,794700000,0
04/10/1989,00:00,297.16,301.38,296.27,301.36,747390000,0
04/17/1989,00:00,301.36,309.61,300.71,309.61,891980000,0
04/24/1989,00:00,309.61,310.45,306.07,309.64,803180000,0
05/01/1989,00:00,309.64,310.69,306.98,307.61,816240000,0
05/08/1989,00:00,307.61,313.84,304.06,313.84,804330000,0
05/15/1989,00:00,313.84,321.38,313.84,321.24,963550000,0
05/22/1989,00:00,321.24,323.06,317.58,321.59,848890000,0
05/29/1989,00:00,321.59,325.63,317.83,325.52,766610000,0
06/05/1989,00:00,325.52,327.39,321.27,326.69,950250000,0
06/12/1989,00:00,326.69,326.69,318.69,321.35,910860000,0
06/19/1989,00:00,321.35,328.0,319.25,328.0,842430000,0
06/26/1989,00:00,328.0,329.19,314.38,317.98,810750000,0
07/03/1989,00:00,317.98,325.87,317.26,324.91,503460000,0
07/10/1989,00:00,324.93,331.89,324.91,331.84,801310000,0
07/17/1989,00:00,331.78,337.4,330.75,335.9,879520000,0
07/24/1989,00:00,335.9,342.96,332.6,342.15,898090000,0
07/31/1989,00:00,342.13,347.99,342.02,343.92,912130000,0
08/07/1989,00:00,343.92,351.18,343.91,344.74,1004030000,0
08/14/1989,00:00,344.71,346.39,341.96,346.03,744210000,0
08/21/1989,00:00,346.03,352.73,339.0,350.52,829820000,0
08/28/1989,00:00,350.52,353.9,348.66,353.73,758860000,0
09/04/1989,00:00,353.73,354.13,345.74,348.76,621230000,0
09/11/1989,00:00,348.76,350.1,341.37,345.06,827600000,0
09/18/1989,00:00,345.06,348.46,344.6,347.05,695470000,0
09/25/1989,00:00,347.05,350.31,342.85,349.15,757420000,0
10/02/1989,00:00,349.15,359.05,348.35,358.78,854960000,0
10/09/1989,00:00,358.76,360.44,332.81,333.65,809730000,0
10/16/1989,00:00,333.65,348.82,327.12,347.16,1170210000,0
10/23/1989,00:00,347.11,348.19,333.26,335.06,875040000,0
10/30/1989,00:00,335.06,341.74,334.48,337.62,740910000,0
11/06/1989,00:00,337.61,339.41,330.91,339.1,743820000,0
11/13/1989,00:00,339.08,342.24,337.06,341.61,738440000,0
11/20/1989,00:00,341.61,344.24,337.53,343.97,508090000,0
11/27/1989,00:00,343.98,351.88,343.36,350.63,802830000,0
12/04/1989,00:00,350.63,352.24,346.0,348.69,757740000,0
12/11/1989,00:00,348.68,354.1,346.08,350.14,927700000,0
12/18/1989,00:00,350.14,350.88,339.63,347.42,843460000,0
12/25/1989,00:00,347.42,353.41,346.53,353.4,485320000,0
01/01/1990,00:00,353.4,360.59,351.35,352.2,689930000,0
01/08/1990,00:00,352.2,354.24,339.49,339.93,809580000,0
01/15/1990,00:00,339.93,342.01,333.37,339.15,861310000,0
01/22/1990,00:00,339.14,339.96,321.44,325.8,905970000,0
01/29/1990,00:00,325.8,332.1,319.83,330.92,845440000,0
02/05/1990,00:00,330.92,336.09,326.55,333.62,774880000,0
02/12/1990,00:00,333.62,335.64,327.92,332.72,742870000,0
02/19/1990,00:00,332.72,332.72,322.1,324.15,639350000,0
02/26/1990,00:00,324.16,335.54,323.98,335.54,808150000,0
03/05/1990,00:00,335.54,340.66,333.49,337.93,768640000,0
03/12/1990,00:00,337.93,341.91,334.93,341.91,772220000,0
03/19/1990,00:00,341.91,344.49,333.62,337.22,758610000,0
03/26/1990,00:00,337.22,342.58,337.03,339.94,661550000,0
04/02/1990,00:00,339.94,344.12,336.33,340.08,719860000,0
04/09/1990,00:00,340.08,344.79,339.88,344.34,534540000,0
04/16/1990,00:00,344.34,347.3,333.41,335.12,745120000,0
04/23/1990,00:00,335.12,335.12,328.71,329.11,678950000,0
04/30/1990,00:00,329.11,338.46,327.76,338.39,699490000,0
05/07/1990,00:00,338.39,352.31,338.11,352.0,821710000,0
05/14/1990,00:00,352.0,358.41,351.95,354.64,878240000,0
05/21/1990,00:00,354.64,360.5,353.78,354.58,817350000,0
05/28/1990,00:00,354.58,363.52,354.55,363.16,690500000,0
06/04/1990,00:00,363.16,368.78,357.68,358.71,842230000,0
06/11/1990,00:00,358.71,367.27,357.7,362.91,776460000,0
06/18/1990,00:00,362.91,363.2,355.31,355.43,716960000,0
06/25/1990,00:00,355.42,359.09,351.23,358.02,702770000,0
07/02/1990,00:00,358.02,360.73,354.64,358.42,500300000,0
07/09/1990,00:00,358.42,369.68,356.41,367.31,858020000,0
07/16/1990,00:00,367.31,369.78,361.29,361.61,834780000,0
07/23/1990,00:00,361.61,361.61,350.09,353.44,858590000,0
07/30/1990,00:00,353.44,357.54,338.2,344.86,1049080000,0
08/06/1990,00:00,344.86,344.86,332.22,335.52,963530000,0
08/13/1990,00:00,335.39,341.92,324.63,327.83,741260000,0
08/20/1990,00:00,327.83,329.9,306.18,311.51,949290000,0
08/27/1990,00:00,311.55,325.83,311.55,322.56,639420000,0
09/03/1990,00:00,322.56,324.52,319.11,323.4,462970000,0
09/10/1990,00:00,323.42,326.53,314.76,316.83,619620000,0
09/17/1990,00:00,316.83,319.35,307.98,311.32,745410000,0
09/24/1990,00:00,311.3,311.3,295.98,306.05,859280000,0
10/01/1990,00:00,306.1,319.69,305.76,311.5,824850000,0
10/08/1990,00:00,311.5,315.03,294.51,300.03,782270000,0
10/15/1990,00:00,300.03,312.48,296.41,312.48,901400000,0
10/22/1990,00:00,312.48,315.83,304.71,304.71,719890000,0
10/29/1990,00:00,304.74,311.94,299.44,311.85,771460000,0
11/05/1990,00:00,311.85,314.76,305.03,313.74,740030000,0
11/12/1990,00:00,313.74,321.7,313.73,317.12,817750000,0
11/19/1990,00:00,317.15,319.39,312.42,315.1,506130000,0
11/26/1990,00:00,315.08,323.02,311.48,322.22,757890000,0
12/03/1990,00:00,322.23,333.98,321.97,327.75,989970000,0
12/10/1990,00:00,327.75,330.58,325.16,326.82,779370000,0
12/17/1990,00:00,326.82,332.47,324.46,331.75,883500000,0
12/24/1990,00:00,331.74,331.74,327.24,328.72,349860000,0
12/31/1990,00:00,328.71,330.75,318.87,321.0,522680000,0
01/07/1991,00:00,320.97,320.97,310.93,315.23,712660000,0
01/14/1991,00:00,315.23,332.23,309.35,332.23,911240000,0
01/21/1991,00:00,332.23,336.92,327.83,336.07,899470000,0
01/28/1991,00:00,336.06,344.9,334.26,343.05,974990000,0
02/04/1991,00:00,343.05,363.43,342.96,359.35,1298280000,0
02/11/1991,00:00,359.36,370.54,359.32,369.06,1190700000,0
02/18/1991,00:00,369.06,370.96,364.23,365.65,775110000,0
02/25/1991,00:00,365.65,370.47,362.19,370.47,1013920000,0
03/04/1991,00:00,370.47,379.66,369.07,374.95,1119730000,0
03/11/1991,00:00,374.94,378.28,369.55,373.59,983760000,0
03/18/1991,00:00,373.59,374.09,365.58,367.48,897700000,0
03/25/1991,00:00,367.48,378.48,367.46,375.22,705220000,0
04/01/1991,00:00,375.22,381.88,370.27,375.36,932790000,0
04/08/1991,00:00,375.35,381.07,371.21,380.4,871640000,0
04/15/1991,00:00,380.4,391.26,378.78,384.2,1036140000,0
04/22/1991,00:00,384.19,384.19,376.77,379.02,820540000,0
04/29/1991,00:00,379.01,382.14,373.01,380.8,883230000,0
05/06/1991,00:00,380.78,383.91,375.61,375.74,792830000,0
05/13/1991,00:00,375.74,377.02,365.83,372.39,859290000,0
05/20/1991,00:00,372.39,378.08,371.26,377.49,743160000,0
05/27/1991,00:00,377.49,389.85,377.12,389.83,817280000,0
06/03/1991,00:00,389.81,389.81,378.76,379.43,878830000,0
06/10/1991,00:00,379.43,382.3,374.46,382.29,769070000,0
06/17/1991,00:00,382.3,382.31,373.87,377.75,803160000,0
06/24/1991,00:00,377.74,377.74,367.98,371.16,807670000,0
07/01/1991,00:00,371.18,377.93,371.18,374.08,535260000,0
07/08/1991,00:00,374.09,381.41,370.92,380.25,801140000,0
07/15/1991,00:00,380.28,385.83,380.24,384.22,931830000,0
07/22/1991,00:00,384.21,384.86,378.15,380.93,741500000,0
07/29/1991,00:00,380.93,389.56,380.45,387.18,804720000,0
08/05/1991,00:00,387.17,391.8,384.29,387.12,782360000,0
08/12/1991,00:00,387.11,392.12,383.16,385.58,846600000,0
08/19/1991,00:00,385.58,395.34,374.09,394.17,1009260000,0
08/26/1991,00:00,394.17,396.82,391.77,395.43,742720000,0
09/02/1991,00:00,395.43,397.62,387.36,389.1,640060000,0
09/09/1991,00:00,389.11,389.34,382.85,383.59,736540000,0
09/16/1991,00:00,383.59,389.42,382.77,387.92,947770000,0
09/23/1991,00:00,387.9,389.09,384.46,385.9,789840000,0
09/30/1991,00:00,385.91,390.03,381.24,381.25,815090000,0
10/07/1991,00:00,381.22,381.46,376.11,381.45,825350000,0
10/14/1991,00:00,381.45,393.81,381.45,392.5,979160000,0
10/21/1991,00:00,392.49,392.49,382.97,384.2,880040000,0
10/28/1991,00:00,384.2,395.1,384.2,391.32,935300000,0
11/04/1991,00:00,391.29,396.43,387.58,392.89,883930000,0
11/11/1991,00:00,392.9,398.22,382.62,382.62,951730000,0
11/18/1991,00:00,382.62,385.4,374.52,376.14,1061950000,0
11/25/1991,00:00,376.14,378.29,371.63,375.22,634230000,0
12/02/1991,00:00,375.11,382.39,371.36,379.1,929110000,0
12/09/1991,00:00,379.09,385.04,374.78,384.47,962530000,0
12/16/1991,00:00,384.48,388.24,380.64,387.04,1072270000,0
12/23/1991,00:00,387.05,406.58,386.96,406.46,698720000,0
12/30/1991,00:00,406.49,419.79,406.49,419.34,924520000,0
01/06/1992,00:00,419.31,420.5,413.31,415.1,1323220000,0
01/13/1992,00:00,415.05,421.18,413.54,418.86,1404610000,0
01/20/1992,00:00,418.86,419.78,411.32,415.48,1076000000,0
01/27/1992,00:00,415.44,417.83,408.64,408.78,1050610000,0
02/03/1992,00:00,408.79,416.17,407.45,411.09,1154580000,0
02/10/1992,00:00,411.07,418.08,411.07,412.48,1066640000,0
02/17/1992,00:00,412.48,414.26,406.34,411.43,999570000,0
02/24/1992,00:00,411.46,416.07,408.02,412.7,1046820000,0
03/02/1992,00:00,412.68,413.78,403.65,404.44,979090000,0
03/09/1992,00:00,404.45,409.16,401.94,405.84,908190000,0
03/16/1992,00:00,405.85,411.3,403.55,411.3,978440000,0
03/23/1992,00:00,411.29,411.43,402.87,403.5,884170000,0
03/30/1992,00:00,403.5,405.21,398.21,401.55,876670000,0
04/06/1992,00:00,401.54,405.93,392.41,404.29,1065360000,0
04/13/1992,00:00,404.28,416.28,403.9,416.04,837210000,0
04/20/1992,00:00,416.05,416.05,406.86,409.02,1060460000,0
04/27/1992,00:00,409.03,415.21,406.33,412.53,969880000,0
05/04/1992,00:00,412.54,418.53,412.54,416.05,912740000,0
05/11/1992,00:00,416.05,418.75,409.85,410.09,906340000,0
05/18/1992,00:00,410.13,416.83,410.13,414.02,868260000,0
05/25/1992,00:00,414.02,418.36,410.23,415.35,779250000,0
06/01/1992,00:00,415.35,417.3,410.97,413.48,1002630000,0
06/08/1992,00:00,413.48,413.95,406.11,409.76,949800000,0
06/15/1992,00:00,409.76,411.68,400.51,403.67,1045300000,0
06/22/1992,00:00,403.64,405.53,399.92,403.45,889820000,0
06/29/1992,00:00,403.47,415.71,403.47,411.77,806730000,0
07/06/1992,00:00,411.77,415.88,407.2,414.62,986750000,0
07/13/1992,00:00,414.62,417.93,412.96,415.62,950020000,0
07/20/1992,00:00,415.62,415.62,409.81,411.6,869060000,0
07/27/1992,00:00,411.6,424.8,411.27,424.21,1024940000,0
08/03/1992,00:00,424.19,425.14,418.51,418.88,875750000,0
08/10/1992,00:00,418.87,420.4,416.4,419.91,845550000,0
08/17/1992,00:00,419.89,421.89,413.58,414.85,899870000,0
08/24/1992,00:00,414.8,415.83,408.3,414.84,871170000,0
08/31/1992,00:00,414.87,420.31,413.35,417.08,858520000,0
09/07/1992,00:00,417.08,420.58,414.3,419.58,742790000,0
09/14/1992,00:00,419.65,425.27,417.77,422.93,1119960000,0
09/21/1992,00:00,422.9,422.9,412.71,414.35,950080000,0
09/28/1992,00:00,414.35,418.67,410.45,410.47,906790000,0
10/05/1992,00:00,410.47,410.47,396.8,402.66,1058370000,0
10/12/1992,00:00,402.66,411.73,402.66,411.73,938730000,0
10/19/1992,00:00,411.73,417.98,410.66,414.1,1114920000,0
10/26/1992,00:00,414.09,421.16,413.71,418.68,1002180000,0
11/02/1992,00:00,418.66,422.81,415.58,417.58,1030860000,0
11/09/1992,00:00,417.58,423.1,416.79,422.43,1083450000,0
11/16/1992,00:00,422.44,426.98,418.31,426.65,1056520000,0
11/23/1992,00:00,426.65,431.93,424.83,430.16,747790000,0
11/30/1992,00:00,430.19,432.89,428.61,432.06,1209220000,0
12/07/1992,00:00,432.06,436.99,432.06,433.73,1087240000,0
12/14/1992,00:00,433.73,441.29,430.88,441.28,1297880000,0
12/21/1992,00:00,441.26,441.64,438.25,439.77,804490000,0
12/28/1992,00:00,439.77,442.65,435.71,435.71,707470000,0
01/04/1993,00:00,435.7,437.32,426.88,429.05,1305120000,0
01/11/1993,00:00,429.04,439.49,428.19,437.15,1292680000,0
01/18/1993,00:00,437.13,437.81,432.48,436.11,1299000000,0
01/25/1993,00:00,436.11,442.66,436.11,438.78,1384050000,0
02/01/1993,00:00,438.78,449.86,438.78,448.93,1531390000,0
02/08/1993,00:00,448.94,450.04,444.24,444.58,1209720000,0
02/15/1993,00:00,444.53,444.53,428.25,434.22,1256940000,0
02/22/1993,00:00,434.21,443.77,432.41,443.38,1444400000,0
03/01/1993,00:00,443.38,450.0,441.07,446.11,1267290000,0
03/08/1993,00:00,446.12,456.76,446.12,449.83,1334050000,0
03/15/1993,00:00,449.83,453.32,447.99,450.18,1236860000,0
03/22/1993,00:00,450.17,452.09,446.08,447.78,1218400000,0
03/29/1993,00:00,447.76,454.88,440.71,441.39,1268210000,0
04/05/1993,00:00,441.42,443.77,439.48,441.84,1174130000,0
04/12/1993,00:00,441.84,450.4,441.84,448.94,1368380000,0
04/19/1993,00:00,448.94,449.14,436.82,437.03,1420200000,0
04/26/1993,00:00,437.03,442.29,432.3,440.19,1332600000,0
05/03/1993,00:00,440.19,446.09,438.25,442.31,1246550000,0
05/10/1993,00:00,442.34,445.42,438.1,439.56,1256570000,0
05/17/1993,00:00,439.56,450.59,436.86,445.84,1402580000,0
05/24/1993,00:00,445.84,454.55,445.26,450.19,1202940000,0
05/31/1993,00:00,450.23,455.63,448.92,450.06,1037260000,0
06/07/1993,00:00,450.07,450.75,444.09,447.26,1215940000,0
06/14/1993,00:00,447.26,448.98,443.61,443.68,1252360000,0
06/21/1993,00:00,443.68,448.64,442.5,447.6,1239320000,0
06/28/1993,00:00,447.6,451.9,445.2,445.84,1312310000,0
07/05/1993,00:00,445.86,448.94,441.4,448.11,1006100000,0
07/12/1993,00:00,448.13,451.12,445.66,445.75,1277370000,0
07/19/1993,00:00,445.75,447.63,443.71,447.1,1244180000,0
07/26/1993,00:00,447.06,450.77,446.59,448.13,1268090000,0
08/02/1993,00:00,448.13,450.43,446.94,448.68,1196600000,0
08/09/1993,00:00,448.68,451.63,447.53,450.14,1249500000,0
08/16/1993,00:00,450.25,456.99,450.25,456.16,1378030000,0
08/23/1993,00:00,456.12,462.87,454.29,460.54,1235060000,0
